"year","ccaa","codigo","situation","count","porcentaje"
2010,"Cantabria","6","inactivos",220274,0.44
2010,"Cantabria","6","ocupados",243177,0.48
2010,"Cantabria","6","para_b_1a2a",9793,0.25
2010,"Cantabria","6","para_b_2a4a",4602,0.12
2010,"Cantabria","6","para_b_4mas_a",2035,0.05
2010,"Cantabria","6","para_b_6ma1a",8163,0.21
2010,"Cantabria","6","para_b_menos6m",11248,0.29
2010,"Cantabria","6","parados",38612,0.08
2010,"Cantabria","6","total",502063,1
2010,"Castilla y León","7","activos",1197282,0.55
2010,"Castilla y León","7","asal_comp",692824,0.86
2010,"Castilla y León","7","asal_indef",629222,0.78
2010,"Castilla y León","7","asal_parc",57839,0.07
2010,"Castilla y León","7","asal_parc_inv",53787,0.07
2010,"Castilla y León","7","asal_temp",175227,0.22
2010,"Castilla y León","7","asalariados",804448,0.8
2010,"Castilla y León","7","c_propia",203679,0.2
2010,"Castilla y León","7","inac_desanim",22839,0.01
2010,"Castilla y León","7","inactivos",973930,0.45
2010,"Castilla y León","7","ocupados",1008127,0.46
2010,"Castilla y León","7","para_b_1a2a",44698,0.24
2010,"Castilla y León","7","para_b_2a4a",20061,0.11
2010,"Castilla y León","7","para_b_4mas_a",10220,0.05
2010,"Castilla y León","7","para_b_6ma1a",38663,0.2
2010,"Castilla y León","7","para_b_menos6m",62640,0.33
2010,"Castilla y León","7","parados",189156,0.09
2010,"Castilla y León","7","total",2171214,1
2010,"Castilla-La Mancha","8","activos",1002186,0.58
2010,"Castilla-La Mancha","8","asal_comp",562513,0.88
2010,"Castilla-La Mancha","8","asal_indef",468676,0.73
2010,"Castilla-La Mancha","8","asal_parc",36449,0.06
2010,"Castilla-La Mancha","8","asal_parc_inv",41754,0.07
2010,"Castilla-La Mancha","8","asal_temp",172044,0.27
2010,"Castilla-La Mancha","8","asalariados",640716,0.81
2010,"Castilla-La Mancha","8","c_propia",148759,0.19
2010,"Castilla-La Mancha","8","inac_desanim",17952,0.01
2010,"Castilla-La Mancha","8","inactivos",717128,0.42
2010,"Castilla-La Mancha","8","ocupados",789473,0.46
2010,"Castilla-La Mancha","8","para_b_1a2a",61450,0.29
2010,"Castilla-La Mancha","8","para_b_2a4a",25396,0.12
2010,"Castilla-La Mancha","8","para_b_4mas_a",8608,0.04
2010,"Castilla-La Mancha","8","para_b_6ma1a",50636,0.24
2010,"Castilla-La Mancha","8","para_b_menos6m",73172,0.34
2010,"Castilla-La Mancha","8","parados",212713,0.12
2010,"Castilla-La Mancha","8","total",1719310,1
2010,"Cataluña","9","activos",3945785,0.64
2010,"Cataluña","9","asal_comp",2373656,0.87
2010,"Cataluña","9","asal_indef",2235699,0.82
2010,"Cataluña","9","asal_parc",202112,0.07
2010,"Cataluña","9","asal_parc_inv",157013,0.06
2010,"Cataluña","9","asal_temp",497075,0.18
2010,"Cataluña","9","asalariados",2732778,0.84
2010,"Cataluña","9","c_propia",516341,0.16
2010,"Cataluña","9","inac_desanim",38109,0.01
2010,"Cataluña","9","inactivos",2240231,0.36
2010,"Cataluña","9","ocupados",3249122,0.53
2010,"Cataluña","9","para_b_1a2a",211627,0.3
2010,"Cataluña","9","para_b_2a4a",75565,0.11
2010,"Cataluña","9","para_b_4mas_a",26414,0.04
2010,"Cataluña","9","para_b_6ma1a",147981,0.21
2010,"Cataluña","9","para_b_menos6m",196230,0.28
2010,"Cataluña","9","parados",696669,0.11
2010,"Cataluña","9","total",6186013,1
2010,"Ceuta","18","activos",35353,0.57
2010,"Ceuta","18","asal_comp",20846,0.88
2010,"Ceuta","18","asal_indef",17096,0.72
2010,"Ceuta","18","asal_parc",548,0.02
2010,"Ceuta","18","asal_parc_inv",2364,0.1
2010,"Ceuta","18","asal_temp",6657,0.28
2010,"Ceuta","18","asalariados",23754,0.88
2010,"Ceuta","18","c_propia",3141,0.12
2010,"Ceuta","18","inac_desanim",1598,0.03
2010,"Ceuta","18","inactivos",27085,0.43
2010,"Ceuta","18","ocupados",26896,0.43
2010,"Ceuta","18","para_b_1a2a",3106,0.37
2010,"Ceuta","18","para_b_2a4a",1361,0.16
2010,"Ceuta","18","para_b_4mas_a",554,0.07
2010,"Ceuta","18","para_b_6ma1a",1609,0.19
2010,"Ceuta","18","para_b_menos6m",1745,0.21
2010,"Ceuta","18","parados",8456,0.14
2010,"Ceuta","18","total",62444,1
2010,"Comunidad Valenciana","10","activos",2499078,0.6
2010,"Comunidad Valenciana","10","asal_comp",1304858,0.83
2010,"Comunidad Valenciana","10","asal_indef",1137643,0.72
2010,"Comunidad Valenciana","10","asal_parc",116576,0.07
2010,"Comunidad Valenciana","10","asal_parc_inv",153214,0.1
2010,"Comunidad Valenciana","10","asal_temp",437009,0.28
2010,"Comunidad Valenciana","10","asalariados",1574649,0.82
2010,"Comunidad Valenciana","10","c_propia",353181,0.18
2010,"Comunidad Valenciana","10","inac_desanim",47603,0.01
2010,"Comunidad Valenciana","10","inactivos",1657476,0.4
2010,"Comunidad Valenciana","10","ocupados",1927832,0.46
2010,"Comunidad Valenciana","10","para_b_1a2a",171014,0.3
2010,"Comunidad Valenciana","10","para_b_2a4a",83152,0.15
2010,"Comunidad Valenciana","10","para_b_4mas_a",17723,0.03
2010,"Comunidad Valenciana","10","para_b_6ma1a",109338,0.19
2010,"Comunidad Valenciana","10","para_b_menos6m",150896,0.26
2010,"Comunidad Valenciana","10","parados",571243,0.14
2010,"Comunidad Valenciana","10","total",4156553,1
2010,"Extremadura","11","activos",499227,0.54
2010,"Extremadura","11","asal_comp",264508,0.86
2010,"Extremadura","11","asal_indef",202869,0.66
2010,"Extremadura","11","asal_parc",15739,0.05
2010,"Extremadura","11","asal_parc_inv",27740,0.09
2010,"Extremadura","11","asal_temp",105119,0.34
2010,"Extremadura","11","asalariados",307986,0.8
2010,"Extremadura","11","c_propia",76579,0.2
2010,"Extremadura","11","inac_desanim",14728,0.02
2010,"Extremadura","11","inactivos",417685,0.46
2010,"Extremadura","11","ocupados",384567,0.42
2010,"Extremadura","11","para_b_1a2a",27132,0.24
2010,"Extremadura","11","para_b_2a4a",14562,0.13
2010,"Extremadura","11","para_b_4mas_a",7940,0.07
2010,"Extremadura","11","para_b_6ma1a",20862,0.18
2010,"Extremadura","11","para_b_menos6m",35383,0.31
2010,"Extremadura","11","parados",114660,0.13
2010,"Extremadura","11","total",916912,1
2010,"Galicia","12","activos",1304381,0.54
2010,"Galicia","12","asal_comp",762226,0.88
2010,"Galicia","12","asal_indef",649381,0.75
2010,"Galicia","12","asal_parc",46587,0.05
2010,"Galicia","12","asal_parc_inv",56578,0.07
2010,"Galicia","12","asal_temp",216011,0.25
2010,"Galicia","12","asalariados",865393,0.78
2010,"Galicia","12","c_propia",239105,0.22
2010,"Galicia","12","inac_desanim",25211,0.01
2010,"Galicia","12","inactivos",1102482,0.46
2010,"Galicia","12","ocupados",1104502,0.46
2010,"Galicia","12","para_b_1a2a",46919,0.23
2010,"Galicia","12","para_b_2a4a",23428,0.12
2010,"Galicia","12","para_b_4mas_a",12221,0.06
2010,"Galicia","12","para_b_6ma1a",43166,0.22
2010,"Galicia","12","para_b_menos6m",59778,0.3
2010,"Galicia","12","parados",199881,0.08
2010,"Galicia","12","total",2406864,1
2010,"Madrid (Comunidad de)","13","activos",3494076,0.66
2010,"Madrid (Comunidad de)","13","asal_comp",2277585,0.88
2010,"Madrid (Comunidad de)","13","asal_indef",2097451,0.81
2010,"Madrid (Comunidad de)","13","asal_parc",144203,0.06
2010,"Madrid (Comunidad de)","13","asal_parc_inv",161356,0.06
2010,"Madrid (Comunidad de)","13","asal_temp",485689,0.19
2010,"Madrid (Comunidad de)","13","asalariados",2583143,0.88
2010,"Madrid (Comunidad de)","13","c_propia",357337,0.12
2010,"Madrid (Comunidad de)","13","inac_desanim",35431,0.01
2010,"Madrid (Comunidad de)","13","inactivos",1793630,0.34
2010,"Madrid (Comunidad de)","13","ocupados",2940480,0.56
2010,"Madrid (Comunidad de)","13","para_b_1a2a",152972,0.28
2010,"Madrid (Comunidad de)","13","para_b_2a4a",61360,0.11
2010,"Madrid (Comunidad de)","13","para_b_4mas_a",22036,0.04
2010,"Madrid (Comunidad de)","13","para_b_6ma1a",124076,0.22
2010,"Madrid (Comunidad de)","13","para_b_menos6m",194563,0.35
2010,"Madrid (Comunidad de)","13","parados",553599,0.1
2010,"Madrid (Comunidad de)","13","total",5287711,1
2010,"Melilla","19","activos",31363,0.54
2010,"Melilla","19","asal_comp",18547,0.91
2010,"Melilla","19","asal_indef",14510,0.71
2010,"Melilla","19","asal_parc",655,0.03
2010,"Melilla","19","asal_parc_inv",1106,0.05
2010,"Melilla","19","asal_temp",5800,0.29
2010,"Melilla","19","asalariados",20309,0.84
2010,"Melilla","19","c_propia",3908,0.16
2010,"Melilla","19","inac_desanim",1536,0.03
2010,"Melilla","19","inactivos",26588,0.46
2010,"Melilla","19","ocupados",24217,0.42
2010,"Melilla","19","para_b_1a2a",1749,0.24
2010,"Melilla","19","para_b_2a4a",1638,0.23
2010,"Melilla","19","para_b_4mas_a",1194,0.17
2010,"Melilla","19","para_b_6ma1a",1281,0.18
2010,"Melilla","19","para_b_menos6m",1337,0.19
2010,"Melilla","19","parados",7144,0.12
2010,"Melilla","19","total",57947,1
2010,"Murcia (Región de)","14","activos",728975,0.62
2010,"Murcia (Región de)","14","asal_comp",406681,0.87
2010,"Murcia (Región de)","14","asal_indef",312880,0.67
2010,"Murcia (Región de)","14","asal_parc",26806,0.06
2010,"Murcia (Región de)","14","asal_parc_inv",34457,0.07
2010,"Murcia (Región de)","14","asal_temp",155062,0.33
2010,"Murcia (Región de)","14","asalariados",467941,0.83
2010,"Murcia (Región de)","14","c_propia",94315,0.17
2010,"Murcia (Región de)","14","inac_desanim",12000,0.01
2010,"Murcia (Región de)","14","inactivos",447919,0.38
2010,"Murcia (Región de)","14","ocupados",562257,0.48
2010,"Murcia (Región de)","14","para_b_1a2a",47521,0.29
2010,"Murcia (Región de)","14","para_b_2a4a",20401,0.12
2010,"Murcia (Región de)","14","para_b_4mas_a",6582,0.04
2010,"Murcia (Región de)","14","para_b_6ma1a",29379,0.18
2010,"Murcia (Región de)","14","para_b_menos6m",51904,0.31
2010,"Murcia (Región de)","14","parados",166719,0.14
2010,"Murcia (Región de)","14","total",1176897,1
2010,"Nacional","0","activos",23364609,0.6
2010,"Nacional","0","asal_comp",13460581,0.86
2010,"Nacional","0","asal_indef",11734832,0.75
2010,"Nacional","0","asal_parc",988784,0.06
2010,"Nacional","0","asal_parc_inv",1142961,0.07
2010,"Nacional","0","asal_temp",3857487,0.25
2010,"Nacional","0","asalariados",15592323,0.83
2010,"Nacional","0","c_propia",3132149,0.17
2010,"Nacional","0","inac_desanim",387884,0.01
2010,"Nacional","0","inactivos",15395505,0.4
2010,"Nacional","0","ocupados",18724470,0.48
2010,"Nacional","0","para_b_1a2a",1220730,0.26
2010,"Nacional","0","para_b_2a4a",572068,0.12
2010,"Nacional","0","para_b_4mas_a",233831,0.05
2010,"Nacional","0","para_b_6ma1a",925512,0.2
2010,"Nacional","0","para_b_menos6m",1390727,0.3
2010,"Nacional","0","parados",4640140,0.12
2010,"Nacional","0","total",38760114,1
2010,"Navarra (Comunidad Foral de)","15","activos",318024,0.61
2010,"Navarra (Comunidad Foral de)","15","asal_comp",196175,0.85
2010,"Navarra (Comunidad Foral de)","15","asal_indef",175010,0.75
2010,"Navarra (Comunidad Foral de)","15","asal_parc",20489,0.09
2010,"Navarra (Comunidad Foral de)","15","asal_parc_inv",15421,0.07
2010,"Navarra (Comunidad Foral de)","15","asal_temp",57079,0.25
2010,"Navarra (Comunidad Foral de)","15","asalariados",232090,0.83
2010,"Navarra (Comunidad Foral de)","15","c_propia",48100,0.17
2010,"Navarra (Comunidad Foral de)","15","inac_desanim",3948,0.01
2010,"Navarra (Comunidad Foral de)","15","inactivos",205674,0.39
2010,"Navarra (Comunidad Foral de)","15","ocupados",280183,0.54
2010,"Navarra (Comunidad Foral de)","15","para_b_1a2a",17082,0.45
2010,"Navarra (Comunidad Foral de)","15","para_b_2a4a",9032,0.24
2010,"Navarra (Comunidad Foral de)","15","para_b_4mas_a",730,0.02
2010,"Navarra (Comunidad Foral de)","15","para_b_6ma1a",12369,0.33
2010,"Navarra (Comunidad Foral de)","15","para_b_menos6m",23881,0.63
2010,"Navarra (Comunidad Foral de)","15","parados",37842,0.07
2010,"Navarra (Comunidad Foral de)","15","total",523697,1
2010,"País Vasco","16","activos",1077260,0.58
2010,"País Vasco","16","asal_comp",692439,0.85
2010,"País Vasco","16","asal_indef",633370,0.78
2010,"País Vasco","16","asal_parc",65727,0.08
2010,"País Vasco","16","asal_parc_inv",57983,0.07
2010,"País Vasco","16","asal_temp",182779,0.22
2010,"País Vasco","16","asalariados",816148,0.85
2010,"País Vasco","16","c_propia",145966,0.15
2010,"País Vasco","16","inac_desanim",14880,0.01
2010,"País Vasco","16","inactivos",773812,0.42
2010,"País Vasco","16","ocupados",962113,0.52
2010,"País Vasco","16","para_b_1a2a",29149,0.25
2010,"País Vasco","16","para_b_2a4a",14526,0.13
2010,"País Vasco","16","para_b_4mas_a",5016,0.04
2010,"País Vasco","16","para_b_6ma1a",22439,0.19
2010,"País Vasco","16","para_b_menos6m",40877,0.35
2010,"País Vasco","16","parados",115152,0.06
2010,"País Vasco","16","total",1851076,1
2010,"Rioja (La)","17","activos",160130,0.6
2010,"Rioja (La)","17","asal_comp",96666,0.85
2010,"Rioja (La)","17","asal_indef",91101,0.8
2010,"Rioja (La)","17","asal_parc",10091,0.09
2010,"Rioja (La)","17","asal_parc_inv",6447,0.06
2010,"Rioja (La)","17","asal_temp",22101,0.2
2010,"Rioja (La)","17","asalariados",113204,0.82
2010,"Rioja (La)","17","c_propia",24273,0.18
2010,"Rioja (La)","17","inac_desanim",1954,0.01
2010,"Rioja (La)","17","inactivos",107202,0.4
2010,"Rioja (La)","17","ocupados",137475,0.51
2010,"Rioja (La)","17","para_b_1a2a",6988,0.31
2010,"Rioja (La)","17","para_b_2a4a",2043,0.09
2010,"Rioja (La)","17","para_b_4mas_a",759,0.03
2010,"Rioja (La)","17","para_b_6ma1a",4949,0.22
2010,"Rioja (La)","17","para_b_menos6m",8691,0.38
2010,"Rioja (La)","17","parados",22650,0.08
2010,"Rioja (La)","17","total",267330,1
2011,"Andalucía","1","activos",4004437,0.59
2011,"Andalucía","1","asal_comp",1961473,0.84
2011,"Andalucía","1","asal_indef",1534640,0.66
2011,"Andalucía","1","asal_parc",119195,0.05
2011,"Andalucía","1","asal_parc_inv",246626,0.11
2011,"Andalucía","1","asal_temp",792661,0.34
2011,"Andalucía","1","asalariados",2327299,0.83
2011,"Andalucía","1","c_propia",470631,0.17
2011,"Andalucía","1","inac_desanim",100362,0.01
2011,"Andalucía","1","inactivos",2824092,0.41
2011,"Andalucía","1","ocupados",2797926,0.41
2011,"Andalucía","1","para_b_1a2a",270257,0.22
2011,"Andalucía","1","para_b_2a4a",215707,0.18
2011,"Andalucía","1","para_b_4mas_a",113952,0.09
2011,"Andalucía","1","para_b_6ma1a",204609,0.17
2011,"Andalucía","1","para_b_menos6m",329724,0.27
2011,"Andalucía","1","parados",1206510,0.18
2011,"Andalucía","1","total",6828527,1
2011,"Aragón","2","activos",663674,0.59
2011,"Aragón","2","asal_comp",384410,0.86
2011,"Aragón","2","asal_indef",341037,0.76
2011,"Aragón","2","asal_parc",29418,0.07
2011,"Aragón","2","asal_parc_inv",34037,0.08
2011,"Aragón","2","asal_temp",106831,0.24
2011,"Aragón","2","asalariados",447864,0.81
2011,"Aragón","2","c_propia",102494,0.19
2011,"Aragón","2","inac_desanim",9239,0.01
2011,"Aragón","2","inactivos",459095,0.41
2011,"Aragón","2","ocupados",550362,0.49
2011,"Aragón","2","para_b_1a2a",32772,0.29
2011,"Aragón","2","para_b_2a4a",22526,0.2
2011,"Aragón","2","para_b_4mas_a",5922,0.05
2011,"Aragón","2","para_b_6ma1a",22367,0.2
2011,"Aragón","2","para_b_menos6m",35168,0.31
2011,"Aragón","2","parados",113314,0.1
2011,"Aragón","2","total",1122765,1
2011,"Asturias (Principado de)","3","activos",488666,0.52
2011,"Asturias (Principado de)","3","asal_comp",282963,0.87
2011,"Asturias (Principado de)","3","asal_indef",247122,0.76
2011,"Asturias (Principado de)","3","asal_parc",18533,0.06
2011,"Asturias (Principado de)","3","asal_parc_inv",23529,0.07
2011,"Asturias (Principado de)","3","asal_temp",77900,0.24
2011,"Asturias (Principado de)","3","asalariados",325023,0.81
2011,"Asturias (Principado de)","3","c_propia",76481,0.19
2011,"Asturias (Principado de)","3","inac_desanim",9794,0.01
2011,"Asturias (Principado de)","3","inactivos",453518,0.48
2011,"Asturias (Principado de)","3","ocupados",401506,0.43
2011,"Asturias (Principado de)","3","para_b_1a2a",19045,0.22
2011,"Asturias (Principado de)","3","para_b_2a4a",15858,0.18
2011,"Asturias (Principado de)","3","para_b_4mas_a",7190,0.08
2011,"Asturias (Principado de)","3","para_b_6ma1a",13756,0.16
2011,"Asturias (Principado de)","3","para_b_menos6m",27200,0.31
2011,"Asturias (Principado de)","3","parados",87162,0.09
2011,"Asturias (Principado de)","3","total",942183,1
2011,"Balears (Illes)","4","activos",595180,0.65
2011,"Balears (Illes)","4","asal_comp",327944,0.87
2011,"Balears (Illes)","4","asal_indef",276491,0.73
2011,"Balears (Illes)","4","asal_parc",25738,0.07
2011,"Balears (Illes)","4","asal_parc_inv",24449,0.06
2011,"Balears (Illes)","4","asal_temp",101643,0.27
2011,"Balears (Illes)","4","asalariados",378134,0.81
2011,"Balears (Illes)","4","c_propia",86933,0.19
2011,"Balears (Illes)","4","inac_desanim",4665,0.01
2011,"Balears (Illes)","4","inactivos",313882,0.35
2011,"Balears (Illes)","4","ocupados",465070,0.51
2011,"Balears (Illes)","4","para_b_1a2a",24631,0.19
2011,"Balears (Illes)","4","para_b_2a4a",19116,0.15
2011,"Balears (Illes)","4","para_b_4mas_a",4693,0.04
2011,"Balears (Illes)","4","para_b_6ma1a",26994,0.21
2011,"Balears (Illes)","4","para_b_menos6m",46144,0.35
2011,"Balears (Illes)","4","parados",130110,0.14
2011,"Balears (Illes)","4","total",909060,1
2011,"Canarias","5","activos",1086957,0.63
2011,"Canarias","5","asal_comp",574305,0.87
2011,"Canarias","5","asal_indef",460580,0.7
2011,"Canarias","5","asal_parc",27042,0.04
2011,"Canarias","5","asal_parc_inv",61107,0.09
2011,"Canarias","5","asal_temp",201876,0.3
2011,"Canarias","5","asalariados",662456,0.86
2011,"Canarias","5","c_propia",106218,0.14
2011,"Canarias","5","inac_desanim",16516,0.01
2011,"Canarias","5","inactivos",644297,0.37
2011,"Canarias","5","ocupados",768676,0.44
2011,"Canarias","5","para_b_1a2a",77738,0.24
2011,"Canarias","5","para_b_2a4a",60925,0.19
2011,"Canarias","5","para_b_4mas_a",28006,0.09
2011,"Canarias","5","para_b_6ma1a",55931,0.18
2011,"Canarias","5","para_b_menos6m",80238,0.25
2011,"Canarias","5","parados",318284,0.18
2011,"Canarias","5","total",1731257,1
2011,"Cantabria","6","activos",283537,0.56
2011,"Cantabria","6","asal_comp",177013,0.88
2011,"Cantabria","6","asal_indef",159640,0.79
2011,"Cantabria","6","asal_parc",10607,0.05
2011,"Cantabria","6","asal_parc_inv",13802,0.07
2011,"Cantabria","6","asal_temp",41784,0.21
2011,"Cantabria","6","asalariados",201423,0.84
2011,"Cantabria","6","c_propia",38753,0.16
2011,"Cantabria","6","inac_desanim",5517,0.01
2011,"Cantabria","6","inactivos",218842,0.44
2011,"Cantabria","6","ocupados",240179,0.48
2011,"Cantabria","6","para_b_1a2a",21970,0.51
2011,"Cantabria","6","para_b_2a4a",18550,0.43
2011,"Cantabria","6","para_b_4mas_a",5594,0.13
2011,"Cantabria","6","para_b_6ma1a",18790,0.43
2011,"Cantabria","6","para_b_menos6m",25220,0.58
2011,"Cantabria","6","parados",43362,0.09
2011,"Cantabria","6","total",502380,1
2011,"Castilla y León","7","activos",1196586,0.55
2011,"Castilla y León","7","asal_comp",681791,0.86
2011,"Castilla y León","7","asal_indef",622575,0.78
2011,"Castilla y León","7","asal_parc",51513,0.06
2011,"Castilla y León","7","asal_parc_inv",60883,0.08
2011,"Castilla y León","7","asal_temp",171612,0.22
2011,"Castilla y León","7","asalariados",794189,0.8
2011,"Castilla y León","7","c_propia",200606,0.2
2011,"Castilla y León","7","inac_desanim",21677,0.01
2011,"Castilla y León","7","inactivos",967353,0.45
2011,"Castilla y León","7","ocupados",994794,0.46
2011,"Castilla y León","7","para_b_1a2a",51672,0.26
2011,"Castilla y León","7","para_b_2a4a",38442,0.19
2011,"Castilla y León","7","para_b_4mas_a",13748,0.07
2011,"Castilla y León","7","para_b_6ma1a",39077,0.19
2011,"Castilla y León","7","para_b_menos6m",55106,0.27
2011,"Castilla y León","7","parados",201797,0.09
2011,"Castilla y León","7","total",2163940,1
2011,"Castilla-La Mancha","8","activos",1021277,0.59
2011,"Castilla-La Mancha","8","asal_comp",558038,0.87
2011,"Castilla-La Mancha","8","asal_indef",471850,0.74
2011,"Castilla-La Mancha","8","asal_parc",37750,0.06
2011,"Castilla-La Mancha","8","asal_parc_inv",46117,0.07
2011,"Castilla-La Mancha","8","asal_temp",170051,0.26
2011,"Castilla-La Mancha","8","asalariados",641904,0.82
2011,"Castilla-La Mancha","8","c_propia",143687,0.18
2011,"Castilla-La Mancha","8","inac_desanim",19793,0.01
2011,"Castilla-La Mancha","8","inactivos",705635,0.41
2011,"Castilla-La Mancha","8","ocupados",785589,0.45
2011,"Castilla-La Mancha","8","para_b_1a2a",61102,0.26
2011,"Castilla-La Mancha","8","para_b_2a4a",51805,0.22
2011,"Castilla-La Mancha","8","para_b_4mas_a",11931,0.05
2011,"Castilla-La Mancha","8","para_b_6ma1a",44966,0.19
2011,"Castilla-La Mancha","8","para_b_menos6m",69009,0.29
2011,"Castilla-La Mancha","8","parados",235692,0.14
2011,"Castilla-La Mancha","8","total",1726914,1
2011,"Cataluña","9","activos",3966756,0.64
2011,"Cataluña","9","asal_comp",2319420,0.86
2011,"Cataluña","9","asal_indef",2159464,0.8
2011,"Cataluña","9","asal_parc",202748,0.07
2011,"Cataluña","9","asal_parc_inv",183247,0.07
2011,"Cataluña","9","asal_temp",545949,0.2
2011,"Cataluña","9","asalariados",2705415,0.84
2011,"Cataluña","9","c_propia",501375,0.16
2011,"Cataluña","9","inac_desanim",29559,0
2011,"Cataluña","9","inactivos",2222664,0.36
2011,"Cataluña","9","ocupados",3206792,0.52
2011,"Cataluña","9","para_b_1a2a",188604,0.25
2011,"Cataluña","9","para_b_2a4a",157113,0.21
2011,"Cataluña","9","para_b_4mas_a",35364,0.05
2011,"Cataluña","9","para_b_6ma1a",133073,0.18
2011,"Cataluña","9","para_b_menos6m",198992,0.26
2011,"Cataluña","9","parados",759965,0.12
2011,"Cataluña","9","total",6189419,1
2011,"Ceuta","18","activos",36761,0.58
2011,"Ceuta","18","asal_comp",21593,0.89
2011,"Ceuta","18","asal_indef",16526,0.68
2011,"Ceuta","18","asal_parc",749,0.03
2011,"Ceuta","18","asal_parc_inv",1802,0.07
2011,"Ceuta","18","asal_temp",7618,0.32
2011,"Ceuta","18","asalariados",24144,0.91
2011,"Ceuta","18","c_propia",2430,0.09
2011,"Ceuta","18","inac_desanim",1401,0.02
2011,"Ceuta","18","inactivos",27136,0.42
2011,"Ceuta","18","ocupados",26576,0.42
2011,"Ceuta","18","para_b_1a2a",3510,0.34
2011,"Ceuta","18","para_b_2a4a",4108,0.4
2011,"Ceuta","18","para_b_4mas_a",1544,0.15
2011,"Ceuta","18","para_b_6ma1a",3725,0.37
2011,"Ceuta","18","para_b_menos6m",4597,0.45
2011,"Ceuta","18","parados",10183,0.16
2011,"Ceuta","18","total",63895,1
2011,"Comunidad Valenciana","10","activos",2486578,0.6
2011,"Comunidad Valenciana","10","asal_comp",1300507,0.83
2011,"Comunidad Valenciana","10","asal_indef",1144486,0.73
2011,"Comunidad Valenciana","10","asal_parc",103290,0.07
2011,"Comunidad Valenciana","10","asal_parc_inv",159163,0.1
2011,"Comunidad Valenciana","10","asal_temp",418474,0.27
2011,"Comunidad Valenciana","10","asalariados",1562960,0.83
2011,"Comunidad Valenciana","10","c_propia",327182,0.17
2011,"Comunidad Valenciana","10","inac_desanim",53976,0.01
2011,"Comunidad Valenciana","10","inactivos",1675542,0.4
2011,"Comunidad Valenciana","10","ocupados",1890140,0.45
2011,"Comunidad Valenciana","10","para_b_1a2a",158641,0.27
2011,"Comunidad Valenciana","10","para_b_2a4a",129934,0.22
2011,"Comunidad Valenciana","10","para_b_4mas_a",29415,0.05
2011,"Comunidad Valenciana","10","para_b_6ma1a",96271,0.16
2011,"Comunidad Valenciana","10","para_b_menos6m",144676,0.24
2011,"Comunidad Valenciana","10","parados",596438,0.14
2011,"Comunidad Valenciana","10","total",4162120,1
2011,"Extremadura","11","activos",498845,0.54
2011,"Extremadura","11","asal_comp",251624,0.84
2011,"Extremadura","11","asal_indef",188711,0.63
2011,"Extremadura","11","asal_parc",13842,0.05
2011,"Extremadura","11","asal_parc_inv",32797,0.11
2011,"Extremadura","11","asal_temp",109548,0.37
2011,"Extremadura","11","asalariados",298263,0.8
2011,"Extremadura","11","c_propia",75464,0.2
2011,"Extremadura","11","inac_desanim",20666,0.02
2011,"Extremadura","11","inactivos",420853,0.46
2011,"Extremadura","11","ocupados",373725,0.41
2011,"Extremadura","11","para_b_1a2a",29711,0.24
2011,"Extremadura","11","para_b_2a4a",21521,0.17
2011,"Extremadura","11","para_b_4mas_a",9631,0.08
2011,"Extremadura","11","para_b_6ma1a",22793,0.18
2011,"Extremadura","11","para_b_menos6m",39802,0.32
2011,"Extremadura","11","parados",125119,0.14
2011,"Extremadura","11","total",919696,1
2011,"Galicia","12","activos",1316557,0.55
2011,"Galicia","12","asal_comp",743400,0.87
2011,"Galicia","12","asal_indef",643629,0.76
2011,"Galicia","12","asal_parc",42506,0.05
2011,"Galicia","12","asal_parc_inv",66421,0.08
2011,"Galicia","12","asal_temp",208696,0.24
2011,"Galicia","12","asalariados",852326,0.78
2011,"Galicia","12","c_propia",236992,0.22
2011,"Galicia","12","inac_desanim",22792,0.01
2011,"Galicia","12","inactivos",1086947,0.45
2011,"Galicia","12","ocupados",1089319,0.45
2011,"Galicia","12","para_b_1a2a",56099,0.25
2011,"Galicia","12","para_b_2a4a",35962,0.16
2011,"Galicia","12","para_b_4mas_a",16775,0.07
2011,"Galicia","12","para_b_6ma1a",38357,0.17
2011,"Galicia","12","para_b_menos6m",65219,0.29
2011,"Galicia","12","parados",227238,0.09
2011,"Galicia","12","total",2403501,1
2011,"Madrid (Comunidad de)","13","activos",3455176,0.65
2011,"Madrid (Comunidad de)","13","asal_comp",2245990,0.88
2011,"Madrid (Comunidad de)","13","asal_indef",2062511,0.81
2011,"Madrid (Comunidad de)","13","asal_parc",139442,0.05
2011,"Madrid (Comunidad de)","13","asal_parc_inv",168726,0.07
2011,"Madrid (Comunidad de)","13","asal_temp",491650,0.19
2011,"Madrid (Comunidad de)","13","asalariados",2554161,0.88
2011,"Madrid (Comunidad de)","13","c_propia",336661,0.12
2011,"Madrid (Comunidad de)","13","inac_desanim",39328,0.01
2011,"Madrid (Comunidad de)","13","inactivos",1841292,0.35
2011,"Madrid (Comunidad de)","13","ocupados",2890822,0.55
2011,"Madrid (Comunidad de)","13","para_b_1a2a",139739,0.25
2011,"Madrid (Comunidad de)","13","para_b_2a4a",95571,0.17
2011,"Madrid (Comunidad de)","13","para_b_4mas_a",25352,0.04
2011,"Madrid (Comunidad de)","13","para_b_6ma1a",102818,0.18
2011,"Madrid (Comunidad de)","13","para_b_menos6m",170182,0.3
