"ccaa","year","codigo","variable","value"
"Andalucía",2011,"1","parados_tb_menos6m",329723
"Andalucía",2014,"1","parados_tb_menos6m",289862
"Andalucía",2015,"1","parados_tb_menos6m",283936
"Andalucía",2012,"1","parados_tb_menos6m",338635
"Aragón",2007,"2","parados_tb_menos6m",15623
"Aragón",2008,"2","parados_tb_menos6m",24029
"Aragón",2006,"2","parados_tb_menos6m",15530
"Aragón",2009,"2","parados_tb_menos6m",36031
"Aragón",2012,"2","parados_tb_menos6m",32574
"Aragón",2010,"2","parados_tb_menos6m",29178
"Aragón",2013,"2","parados_tb_menos6m",30474
"Aragón",2014,"2","parados_tb_menos6m",30974
"Aragón",2015,"2","parados_tb_menos6m",31152
"Aragón",2011,"2","parados_tb_menos6m",31146
"Asturias (Principado de)",2006,"3","parados_tb_menos6m",14625
"Asturias (Principado de)",2009,"3","parados_tb_menos6m",23130
"Asturias (Principado de)",2015,"3","parados_tb_menos6m",20209
"Asturias (Principado de)",2013,"3","parados_tb_menos6m",22332
"Asturias (Principado de)",2011,"3","parados_tb_menos6m",26615
"Asturias (Principado de)",2014,"3","parados_tb_menos6m",18421
"Asturias (Principado de)",2007,"3","parados_tb_menos6m",13800
"Asturias (Principado de)",2010,"3","parados_tb_menos6m",22018
"Asturias (Principado de)",2008,"3","parados_tb_menos6m",17148
"Asturias (Principado de)",2012,"3","parados_tb_menos6m",27623
"Balears (Illes)",2014,"4","parados_tb_menos6m",33490
"Balears (Illes)",2010,"4","parados_tb_menos6m",46491
"Balears (Illes)",2008,"4","parados_tb_menos6m",33019
"Balears (Illes)",2006,"4","parados_tb_menos6m",17217
"Balears (Illes)",2012,"4","parados_tb_menos6m",40602
"Balears (Illes)",2015,"4","parados_tb_menos6m",45486
"Balears (Illes)",2013,"4","parados_tb_menos6m",39436
"Balears (Illes)",2011,"4","parados_tb_menos6m",44582
"Balears (Illes)",2009,"4","parados_tb_menos6m",48356
"Balears (Illes)",2007,"4","parados_tb_menos6m",19596
"Canarias",2006,"5","parados_tb_menos6m",49541
"Canarias",2007,"5","parados_tb_menos6m",42453
"Canarias",2008,"5","parados_tb_menos6m",80830
"Canarias",2011,"5","parados_tb_menos6m",80240
"Canarias",2009,"5","parados_tb_menos6m",97595
"Canarias",2015,"5","parados_tb_menos6m",55400
"Canarias",2013,"5","parados_tb_menos6m",70210
"Canarias",2014,"5","parados_tb_menos6m",57038
"Canarias",2012,"5","parados_tb_menos6m",84269
"Canarias",2010,"5","parados_tb_menos6m",79835
"Cantabria",2008,"6","parados_tb_menos6m",9365
"Cantabria",2006,"6","parados_tb_menos6m",6938
"Cantabria",2009,"6","parados_tb_menos6m",15711
"Cantabria",2007,"6","parados_tb_menos6m",7640
"Cantabria",2010,"6","parados_tb_menos6m",11220
"Cantabria",2013,"6","parados_tb_menos6m",12946
"Cantabria",2011,"6","parados_tb_menos6m",13251
"Cantabria",2014,"6","parados_tb_menos6m",9778
"Cantabria",2015,"6","parados_tb_menos6m",11407
"Cantabria",2012,"6","parados_tb_menos6m",13198
"Castilla y León",2010,"7","parados_tb_menos6m",62638
"Castilla y León",2008,"7","parados_tb_menos6m",52309
"Castilla y León",2006,"7","parados_tb_menos6m",37243
"Castilla y León",2007,"7","parados_tb_menos6m",34626
"Castilla y León",2011,"7","parados_tb_menos6m",54222
"Castilla y León",2009,"7","parados_tb_menos6m",65518
"Castilla y León",2012,"7","parados_tb_menos6m",62384
"Castilla y León",2015,"7","parados_tb_menos6m",47022
"Castilla y León",2013,"7","parados_tb_menos6m",53094
"Castilla y León",2014,"7","parados_tb_menos6m",43493
"Castilla-La Mancha",2006,"8","parados_tb_menos6m",33330
"Castilla-La Mancha",2009,"8","parados_tb_menos6m",75043
"Castilla-La Mancha",2015,"8","parados_tb_menos6m",48967
"Castilla-La Mancha",2013,"8","parados_tb_menos6m",55269
"Castilla-La Mancha",2011,"8","parados_tb_menos6m",63401
"Castilla-La Mancha",2014,"8","parados_tb_menos6m",52895
"Castilla-La Mancha",2007,"8","parados_tb_menos6m",32682
"Castilla-La Mancha",2010,"8","parados_tb_menos6m",66496
"Castilla-La Mancha",2008,"8","parados_tb_menos6m",55637
"Castilla-La Mancha",2012,"8","parados_tb_menos6m",69593
"Cataluña",2008,"9","parados_tb_menos6m",176970
"Cataluña",2014,"9","parados_tb_menos6m",158503
"Cataluña",2012,"9","parados_tb_menos6m",220795
"Cataluña",2010,"9","parados_tb_menos6m",196232
"Cataluña",2013,"9","parados_tb_menos6m",187255
"Cataluña",2006,"9","parados_tb_menos6m",103524
"Cataluña",2009,"9","parados_tb_menos6m",263415
"Cataluña",2015,"9","parados_tb_menos6m",173987
"Cataluña",2011,"9","parados_tb_menos6m",198991
"Cataluña",2007,"9","parados_tb_menos6m",108728
"Ceuta",2010,"18","parados_tb_menos6m",1677
"Ceuta",2008,"18","parados_tb_menos6m",1443
"Ceuta",2006,"18","parados_tb_menos6m",1924
"Ceuta",2007,"18","parados_tb_menos6m",1545
"Ceuta",2011,"18","parados_tb_menos6m",1969
"Ceuta",2009,"18","parados_tb_menos6m",1802
"Ceuta",2012,"18","parados_tb_menos6m",2777
"Ceuta",2015,"18","parados_tb_menos6m",1792
"Ceuta",2013,"18","parados_tb_menos6m",1788
"Ceuta",2014,"18","parados_tb_menos6m",1278
"Comunidad Valenciana",2006,"10","parados_tb_menos6m",84077
"Comunidad Valenciana",2007,"10","parados_tb_menos6m",95236
"Comunidad Valenciana",2008,"10","parados_tb_menos6m",150838
"Comunidad Valenciana",2011,"10","parados_tb_menos6m",144678
"Comunidad Valenciana",2009,"10","parados_tb_menos6m",202290
"Comunidad Valenciana",2015,"10","parados_tb_menos6m",116345
"Comunidad Valenciana",2013,"10","parados_tb_menos6m",133160
"Comunidad Valenciana",2014,"10","parados_tb_menos6m",110537
"Comunidad Valenciana",2012,"10","parados_tb_menos6m",161702
"Comunidad Valenciana",2010,"10","parados_tb_menos6m",150694
"Extremadura",2008,"11","parados_tb_menos6m",29846
"Extremadura",2012,"11","parados_tb_menos6m",39930
"Extremadura",2010,"11","parados_tb_menos6m",35383
"Extremadura",2013,"11","parados_tb_menos6m",38283
"Extremadura",2006,"11","parados_tb_menos6m",22329
"Extremadura",2009,"11","parados_tb_menos6m",37144
"Extremadura",2007,"11","parados_tb_menos6m",23428
"Extremadura",2011,"11","parados_tb_menos6m",37390
"Extremadura",2014,"11","parados_tb_menos6m",32190
"Extremadura",2015,"11","parados_tb_menos6m",28307
"Galicia",2006,"12","parados_tb_menos6m",41448
"Galicia",2007,"12","parados_tb_menos6m",39308
"Galicia",2010,"12","parados_tb_menos6m",59778
"Galicia",2008,"12","parados_tb_menos6m",48928
"Galicia",2014,"12","parados_tb_menos6m",53392
"Galicia",2012,"12","parados_tb_menos6m",66453
"Galicia",2015,"12","parados_tb_menos6m",56821
"Galicia",2013,"12","parados_tb_menos6m",59319
"Galicia",2011,"12","parados_tb_menos6m",65221
"Galicia",2009,"12","parados_tb_menos6m",63707
"Madrid (Comunidad de)",2011,"13","parados_tb_menos6m",170184
"Madrid (Comunidad de)",2009,"13","parados_tb_menos6m",204303
"Madrid (Comunidad de)",2007,"13","parados_tb_menos6m",86259
"Madrid (Comunidad de)",2008,"13","parados_tb_menos6m",137805
"Madrid (Comunidad de)",2006,"13","parados_tb_menos6m",92936
"Madrid (Comunidad de)",2012,"13","parados_tb_menos6m",156920
"Madrid (Comunidad de)",2010,"13","parados_tb_menos6m",178035
"Madrid (Comunidad de)",2013,"13","parados_tb_menos6m",141746
"Madrid (Comunidad de)",2014,"13","parados_tb_menos6m",122362
"Madrid (Comunidad de)",2015,"13","parados_tb_menos6m",101723
"Melilla",2008,"19","parados_tb_menos6m",1661
"Melilla",2012,"19","parados_tb_menos6m",1535
"Melilla",2010,"19","parados_tb_menos6m",1267
"Melilla",2013,"19","parados_tb_menos6m",1880
"Melilla",2006,"19","parados_tb_menos6m",1365
"Melilla",2009,"19","parados_tb_menos6m",1888
"Melilla",2007,"19","parados_tb_menos6m",1753
"Melilla",2011,"19","parados_tb_menos6m",1251
"Melilla",2014,"19","parados_tb_menos6m",1413
"Melilla",2015,"19","parados_tb_menos6m",3127
"Murcia (Región de)",2013,"14","parados_tb_menos6m",49254
"Murcia (Región de)",2009,"14","parados_tb_menos6m",59733
"Murcia (Región de)",2011,"14","parados_tb_menos6m",47907
"Murcia (Región de)",2014,"14","parados_tb_menos6m",38473
"Murcia (Región de)",2007,"14","parados_tb_menos6m",24498
"Murcia (Región de)",2010,"14","parados_tb_menos6m",51839
"Murcia (Región de)",2008,"14","parados_tb_menos6m",46294
"Murcia (Región de)",2006,"14","parados_tb_menos6m",23182
"Murcia (Región de)",2012,"14","parados_tb_menos6m",52639
"Murcia (Región de)",2015,"14","parados_tb_menos6m",40691
"Nacional",2014,"0","parados_tb_menos6m",1102536
"Nacional",2010,"0","parados_tb_menos6m",1390728
"Nacional",2008,"0","parados_tb_menos6m",1220470
"Nacional",2006,"0","parados_tb_menos6m",763751
"Nacional",2012,"0","parados_tb_menos6m",1436652
"Nacional",2015,"0","parados_tb_menos6m",1115747
"Nacional",2013,"0","parados_tb_menos6m",1261920
"Nacional",2011,"0","parados_tb_menos6m",1365243
"Nacional",2009,"0","parados_tb_menos6m",1653648
"Nacional",2007,"0","parados_tb_menos6m",780495
"Navarra (Comunidad Foral de)",2015,"15","parados_tb_menos6m",11086
"Navarra (Comunidad Foral de)",2013,"15","parados_tb_menos6m",14514
"Navarra (Comunidad Foral de)",2011,"15","parados_tb_menos6m",13378
"Navarra (Comunidad Foral de)",2009,"15","parados_tb_menos6m",16569
"Navarra (Comunidad Foral de)",2007,"15","parados_tb_menos6m",6555
"Navarra (Comunidad Foral de)",2008,"15","parados_tb_menos6m",10302
"Navarra (Comunidad Foral de)",2014,"15","parados_tb_menos6m",10937
"Navarra (Comunidad Foral de)",2012,"15","parados_tb_menos6m",13703
"Navarra (Comunidad Foral de)",2010,"15","parados_tb_menos6m",12550
"Navarra (Comunidad Foral de)",2006,"15","parados_tb_menos6m",7412
"País Vasco",2015,"16","parados_tb_menos6m",32017
"País Vasco",2013,"16","parados_tb_menos6m",38177
"País Vasco",2011,"16","parados_tb_menos6m",33271
"País Vasco",2009,"16","parados_tb_menos6m",47245
"País Vasco",2007,"16","parados_tb_menos6m",24955
"País Vasco",2008,"16","parados_tb_menos6m",29650
"País Vasco",2014,"16","parados_tb_menos6m",31221
"País Vasco",2012,"16","parados_tb_menos6m",42159
"País Vasco",2010,"16","parados_tb_menos6m",39481
"País Vasco",2006,"16","parados_tb_menos6m",28825
"Rioja (La)",2009,"17","parados_tb_menos6m",9094
"Rioja (La)",2006,"17","parados_tb_menos6m",3726
"Rioja (La)",2007,"17","parados_tb_menos6m",4099
"Rioja (La)",2010,"17","parados_tb_menos6m",7347
"Rioja (La)",2008,"17","parados_tb_menos6m",6082
"Rioja (La)",2011,"17","parados_tb_menos6m",7823
"Rioja (La)",2014,"17","parados_tb_menos6m",6278
"Rioja (La)",2012,"17","parados_tb_menos6m",9161
"Rioja (La)",2015,"17","parados_tb_menos6m",6272
"Rioja (La)",2013,"17","parados_tb_menos6m",7673
"Andalucía",2008,"1","inac_desanimados",66244
"Andalucía",2006,"1","inac_desanimados",76043
"Andalucía",2009,"1","inac_desanimados",91139
"Andalucía",2007,"1","inac_desanimados",52568
"Andalucía",2010,"1","inac_desanimados",101714
"Andalucía",2013,"1","inac_desanimados",134412
"Andalucía",2011,"1","inac_desanimados",100361
"Andalucía",2014,"1","inac_desanimados",128431
"Andalucía",2015,"1","inac_desanimados",100928
"Andalucía",2012,"1","inac_desanimados",115511
"Aragón",2007,"2","inac_desanimados",3584
"Aragón",2008,"2","inac_desanimados",4825
"Aragón",2006,"2","inac_desanimados",3992
"Aragón",2009,"2","inac_desanimados",6257
"Aragón",2012,"2","inac_desanimados",9894
"Aragón",2010,"2","inac_desanimados",8216
"Aragón",2013,"2","inac_desanimados",10635
"Aragón",2014,"2","inac_desanimados",8726
"Aragón",2015,"2","inac_desanimados",6525
"Aragón",2011,"2","inac_desanimados",9239
"Asturias (Principado de)",2006,"3","inac_desanimados",5306
"Asturias (Principado de)",2009,"3","inac_desanimados",8396
"Asturias (Principado de)",2015,"3","inac_desanimados",10207
"Asturias (Principado de)",2013,"3","inac_desanimados",10203
"Asturias (Principado de)",2011,"3","inac_desanimados",9794
"Asturias (Principado de)",2014,"3","inac_desanimados",10112
"Asturias (Principado de)",2007,"3","inac_desanimados",5825
"Asturias (Principado de)",2010,"3","inac_desanimados",9582
"Asturias (Principado de)",2008,"3","inac_desanimados",5827
"Asturias (Principado de)",2012,"3","inac_desanimados",9759
"Balears (Illes)",2014,"4","inac_desanimados",6547
"Balears (Illes)",2010,"4","inac_desanimados",5090
"Balears (Illes)",2008,"4","inac_desanimados",2109
"Balears (Illes)",2006,"4","inac_desanimados",1416
"Balears (Illes)",2012,"4","inac_desanimados",6089
"Balears (Illes)",2015,"4","inac_desanimados",3518
"Balears (Illes)",2013,"4","inac_desanimados",6453
"Balears (Illes)",2011,"4","inac_desanimados",4665
"Balears (Illes)",2009,"4","inac_desanimados",3802
"Balears (Illes)",2007,"4","inac_desanimados",1483
"Canarias",2006,"5","inac_desanimados",10354
"Canarias",2007,"5","inac_desanimados",5941
"Canarias",2008,"5","inac_desanimados",9044
"Canarias",2011,"5","inac_desanimados",16516
"Canarias",2009,"5","inac_desanimados",15489
"Canarias",2015,"5","inac_desanimados",18510
"Canarias",2013,"5","inac_desanimados",25328
"Canarias",2014,"5","inac_desanimados",22830
"Canarias",2012,"5","inac_desanimados",21809
"Canarias",2010,"5","inac_desanimados",20852
"Cantabria",2008,"6","inac_desanimados",2086
"Cantabria",2006,"6","inac_desanimados",2477
"Cantabria",2009,"6","inac_desanimados",3605
"Cantabria",2007,"6","inac_desanimados",2465
"Cantabria",2010,"6","inac_desanimados",4652
"Cantabria",2013,"6","inac_desanimados",5436
"Cantabria",2011,"6","inac_desanimados",5517
"Cantabria",2014,"6","inac_desanimados",4537
"Cantabria",2015,"6","inac_desanimados",5733
"Cantabria",2012,"6","inac_desanimados",6073
"Castilla y León",2010,"7","inac_desanimados",22841
"Castilla y León",2008,"7","inac_desanimados",15909
"Castilla y León",2006,"7","inac_desanimados",14579
"Castilla y León",2007,"7","inac_desanimados",12437
"Castilla y León",2011,"7","inac_desanimados",21679
"Castilla y León",2009,"7","inac_desanimados",19267
"Castilla y León",2012,"7","inac_desanimados",24490
"Castilla y León",2015,"7","inac_desanimados",25704
"Castilla y León",2013,"7","inac_desanimados",29940
"Castilla y León",2014,"7","inac_desanimados",27521
"Castilla-La Mancha",2006,"8","inac_desanimados",11907
"Castilla-La Mancha",2009,"8","inac_desanimados",15176
"Castilla-La Mancha",2015,"8","inac_desanimados",22002
"Castilla-La Mancha",2013,"8","inac_desanimados",21407
"Castilla-La Mancha",2011,"8","inac_desanimados",19793
"Castilla-La Mancha",2014,"8","inac_desanimados",22454
"Castilla-La Mancha",2007,"8","inac_desanimados",11101
"Castilla-La Mancha",2010,"8","inac_desanimados",17952
"Castilla-La Mancha",2008,"8","inac_desanimados",9940
"Castilla-La Mancha",2012,"8","inac_desanimados",23796
"Cataluña",2008,"9","inac_desanimados",11514
"Cataluña",2014,"9","inac_desanimados",35388
"Cataluña",2012,"9","inac_desanimados",40039
"Cataluña",2010,"9","inac_desanimados",38107
"Cataluña",2013,"9","inac_desanimados",42382
"Cataluña",2006,"9","inac_desanimados",11765
"Cataluña",2009,"9","inac_desanimados",29675
"Cataluña",2015,"9","inac_desanimados",29579
"Cataluña",2011,"9","inac_desanimados",29561
"Cataluña",2007,"9","inac_desanimados",11306
"Ceuta",2010,"18","inac_desanimados",1595
"Ceuta",2008,"18","inac_desanimados",1005
"Ceuta",2006,"18","inac_desanimados",949
"Ceuta",2007,"18","inac_desanimados",460
"Ceuta",2011,"18","inac_desanimados",1402
"Ceuta",2009,"18","inac_desanimados",788
"Ceuta",2012,"18","inac_desanimados",649
"Ceuta",2015,"18","inac_desanimados",785
"Ceuta",2013,"18","inac_desanimados",481
"Ceuta",2014,"18","inac_desanimados",991
"Comunidad Valenciana",2006,"10","inac_desanimados",20080
"Comunidad Valenciana",2007,"10","inac_desanimados",18758
"Comunidad Valenciana",2008,"10","inac_desanimados",23104
"Comunidad Valenciana",2011,"10","inac_desanimados",53974
"Comunidad Valenciana",2009,"10","inac_desanimados",39691
"Comunidad Valenciana",2015,"10","inac_desanimados",54983
"Comunidad Valenciana",2013,"10","inac_desanimados",60350
"Comunidad Valenciana",2014,"10","inac_desanimados",59798
"Comunidad Valenciana",2012,"10","inac_desanimados",60074
"Comunidad Valenciana",2010,"10","inac_desanimados",47605
"Extremadura",2008,"11","inac_desanimados",11431
"Extremadura",2012,"11","inac_desanimados",24334
"Extremadura",2010,"11","inac_desanimados",14724
"Extremadura",2013,"11","inac_desanimados",23090
"Extremadura",2006,"11","inac_desanimados",15302
"Extremadura",2009,"11","inac_desanimados",17562
"Extremadura",2007,"11","inac_desanimados",11693
"Extremadura",2011,"11","inac_desanimados",20666
"Extremadura",2014,"11","inac_desanimados",23443
"Extremadura",2015,"11","inac_desanimados",21130
"Galicia",2006,"12","inac_desanimados",15654
"Galicia",2007,"12","inac_desanimados",15400
"Galicia",2010,"12","inac_desanimados",25210
"Galicia",2008,"12","inac_desanimados",18124
"Galicia",2014,"12","inac_desanimados",32515
"Galicia",2012,"12","inac_desanimados",27441
"Galicia",2015,"12","inac_desanimados",32311
"Galicia",2013,"12","inac_desanimados",30919
"Galicia",2011,"12","inac_desanimados",22792
"Galicia",2009,"12","inac_desanimados",19165
"Madrid (Comunidad de)",2011,"13","inac_desanimados",39328
"Madrid (Comunidad de)",2009,"13","inac_desanimados",29753
"Madrid (Comunidad de)",2007,"13","inac_desanimados",14807
"Madrid (Comunidad de)",2008,"13","inac_desanimados",16322
"Madrid (Comunidad de)",2006,"13","inac_desanimados",22751
"Madrid (Comunidad de)",2012,"13","inac_desanimados",42386
"Madrid (Comunidad de)",2010,"13","inac_desanimados",35429
"Madrid (Comunidad de)",2013,"13","inac_desanimados",48460
"Madrid (Comunidad de)",2014,"13","inac_desanimados",46494
"Madrid (Comunidad de)",2015,"13","inac_desanimados",32864
"Melilla",2008,"19","inac_desanimados",528
"Melilla",2012,"19","inac_desanimados",759
"Melilla",2010,"19","inac_desanimados",1536
"Melilla",2013,"19","inac_desanimados",843
"Melilla",2006,"19","inac_desanimados",882
"Melilla",2009,"19","inac_desanimados",962
"Melilla",2007,"19","inac_desanimados",573
"Melilla",2011,"19","inac_desanimados",1553
"Melilla",2014,"19","inac_desanimados",567
"Melilla",2015,"19","inac_desanimados",906
"Murcia (Región de)",2013,"14","inac_desanimados",12405
"Murcia (Región de)",2009,"14","inac_desanimados",8956
"Murcia (Región de)",2011,"14","inac_desanimados",13313
"Murcia (Región de)",2014,"14","inac_desanimados",10746
"Murcia (Región de)",2007,"14","inac_desanimados",4510
"Murcia (Región de)",2010,"14","inac_desanimados",11998
"Murcia (Región de)",2008,"14","inac_desanimados",6687
"Murcia (Región de)",2006,"14","inac_desanimados",3884
"Murcia (Región de)",2012,"14","inac_desanimados",14390
"Murcia (Región de)",2015,"14","inac_desanimados",12317
"Nacional",2014,"0","inac_desanimados",462759
"Nacional",2010,"0","inac_desanimados",387886
"Nacional",2008,"0","inac_desanimados",214534
"Nacional",2006,"0","inac_desanimados",229095
"Nacional",2012,"0","inac_desanimados",452052
"Nacional",2015,"0","inac_desanimados",402002
"Nacional",2013,"0","inac_desanimados",488540
"Nacional",2011,"0","inac_desanimados",390166
"Nacional",2009,"0","inac_desanimados",324610
"Nacional",2007,"0","inac_desanimados",182411
"Navarra (Comunidad Foral de)",2015,"15","inac_desanimados",5234
"Navarra (Comunidad Foral de)",2013,"15","inac_desanimados",5819
"Navarra (Comunidad Foral de)",2011,"15","inac_desanimados",3562
"Navarra (Comunidad Foral de)",2009,"15","inac_desanimados",2846
"Navarra (Comunidad Foral de)",2007,"15","inac_desanimados",1806
"Navarra (Comunidad Foral de)",2008,"15","inac_desanimados",1860
"Navarra (Comunidad Foral de)",2014,"15","inac_desanimados",3662
"Navarra (Comunidad Foral de)",2012,"15","inac_desanimados",5260
"Navarra (Comunidad Foral de)",2010,"15","inac_desanimados",3948
"Navarra (Comunidad Foral de)",2006,"15","inac_desanimados",2851
"País Vasco",2015,"16","inac_desanimados",15809
"País Vasco",2013,"16","inac_desanimados",16829
"País Vasco",2011,"16","inac_desanimados",13166
"País Vasco",2009,"16","inac_desanimados",10467
"País Vasco",2007,"16","inac_desanimados",6379
"País Vasco",2008,"16","inac_desanimados",6769
"País Vasco",2014,"16","inac_desanimados",14696
"País Vasco",2012,"16","inac_desanimados",15704
"País Vasco",2010,"16","inac_desanimados",14881
"País Vasco",2006,"16","inac_desanimados",7753
"Rioja (La)",2009,"17","inac_desanimados",1615
"Rioja (La)",2006,"17","inac_desanimados",1152
"Rioja (La)",2007,"17","inac_desanimados",1314
"Rioja (La)",2010,"17","inac_desanimados",1954
"Rioja (La)",2008,"17","inac_desanimados",1207
"Rioja (La)",2011,"17","inac_desanimados",3287
"Rioja (La)",2014,"17","inac_desanimados",3301
"Rioja (La)",2012,"17","inac_desanimados",3593
"Rioja (La)",2015,"17","inac_desanimados",2956
"Rioja (La)",2013,"17","inac_desanimados",3149
"Andalucía",2008,"1","inactivos",2834469
"Andalucía",2006,"1","inactivos",2880457
"Andalucía",2009,"1","inactivos",2817154
"Andalucía",2007,"1","inactivos",2870158
"Andalucía",2010,"1","inactivos",2809790
"Andalucía",2013,"1","inactivos",2824417
"Andalucía",2011,"1","inactivos",2824092
"Andalucía",2014,"1","inactivos",2826196
"Andalucía",2015,"1","inactivos",2831091
"Andalucía",2012,"1","inactivos",2806757
"Aragón",2007,"2","inactivos",449286
"Aragón",2008,"2","inactivos",450921
"Aragón",2006,"2","inactivos",465612
"Aragón",2009,"2","inactivos",457251
"Aragón",2012,"2","inactivos",445495
"Aragón",2010,"2","inactivos",463671
"Aragón",2013,"2","inactivos",454377
"Aragón",2014,"2","inactivos",453661
"Aragón",2015,"2","inactivos",457786
"Aragón",2011,"2","inactivos",459093
"Asturias (Principado de)",2006,"3","inactivos",470390
"Asturias (Principado de)",2009,"3","inactivos",455030
